left,top,CellID,nlcd1_mean,nlcd2_mean,nlcd3_mean,nlcd4_mean,nlcd5_mean,nhlc1_mean,nhlc2_mean,nhlc3_mean,nhlc4_mean,nhlc5_mean,nhlc6_mean,pWP_mean,bio1_mean,bio7_mean,bio12_mean,el_mean,rugg_mean,rdLen,pop_sum,hms_sum
,,,,,,,,,,,,,,,,,,,,,,
710000,4815000,955,0.0517,0.16691,0.16756,0.16774,0.44609,0.04863,0.08966,0.15261,0.32823,0.1224,0.09778,27.94051,83.23855,360.62816,975.69048,195.51993,4.04901,39624.83242,1851,28
,,,,,,,,,,,,,,,,,,,,,,
710000,4820000,954,0.06892,0.22643,0.17161,0.14386,0.38919,0.06764,0.0902,0.11116,0.25083,0.10889,0.07791,29.08932,82.87585,361.13461,979.52381,194.30994,4.17227,59345.416,3714,29
,,,,,,,,,,,,,,,,,,,,,,
710000,4825000,953,0.07655,0.23407,0.11027,0.12405,0.45505,0.14072,0.13811,0.09578,0.22973,0.05236,0.16545,31.50723,83.19106,361.90376,935.14286,171.80567,3.01347,57792.17168,1921,31
,,,,,,,,,,,,,,,,,,,,,,
710000,4830000,952,0.06368,0.2113,0.19072,0.15662,0.37768,0.06388,0.08735,0.1303,0.18538,0.06603,0.05194,27.12589,81.57353,362.11414,890.19048,189.77915,4.08101,48943.52269,1377,13
,,,,,,,,,,,,,,,,,,,,,,
710000,4835000,951,0.06243,0.20775,0.1426,0.23285,0.35437,0.00055,0.00465,0,0.00019,0.00019,0,29.81656,80.84841,362.5337,864.47619,211.492,4.21175,56202.25611,1547,21
,,,,,,,,,,,,,,,,,,,,,,
710000,4840000,950,0.13217,0.19703,0.13729,0.30797,0.22554,0,0,0,0,0,0,26.89257,79.52681,362.74213,911.45238,229.72085,4.48884,96467.98447,3265,155
,,,,,,,,,,,,,,,,,,,,,,
710000,4845000,949,0.02463,0.18294,0.18904,0.28463,0.31876,0,0,0,0,0,0,24.39218,73.82852,361.72654,1045.02041,330.22371,4.1438,40705.88445,1905,27
,,,,,,,,,,,,,,,,,,,,,,
710000,4850000,948,0.01291,0.08744,0.33212,0.36585,0.20168,0,0,0,0,0,0,16.84496,70.82744,361.48761,1028.47619,366.64557,4.17923,42577.77497,1013,41
,,,,,,,,,,,,,,,,,,,,,,
710000,4855000,947,0.00721,0.02406,0.53419,0.32536,0.10918,0,0,0,0,0,0,9.83169,65.96978,360.61594,1079.69048,441.45074,4.82635,27845.25611,950,47
,,,,,,,,,,,,,,,,,,,,,,
710000,4860000,946,0.02248,0.17168,0.36577,0.29277,0.1473,0,0,0,0,0,0,14.61462,70.18792,362.49528,886.07143,364.63133,4.74114,37573.55006,787,47
,,,,,,,,,,,,,,,,,,,,,,
710000,4865000,945,0.02775,0.08935,0.47556,0.29818,0.10915,0,0,0,0,0,0,9.79024,65.02541,361.61011,1017,449.03513,4.53429,31495.09539,452,69
,,,,,,,,,,,,,,,,,,,,,,
710000,4870000,944,0.02643,0.05888,0.57478,0.27219,0.06773,0,0,0,0,0,0,5.27179,58.29648,360.2085,1039.07143,567.56709,4.32151,25975.98636,323,44
,,,,,,,,,,,,,,,,,,,,,,
895000,4860000,2754,0.01547,0.69219,0,0.12606,0.16628,,,,,,,31.83036,83.79762,309.02258,1249,0.37049,0.16943,4031.45244,153,69
,,,,,,,,,,,,,,,,,,,,,,
895000,4865000,2753,0.02769,0.61808,0.0234,0.15479,0.17604,,,,,,,34.34415,83.61637,318.46684,1190.875,1.79728,0.37374,14755.77933,468,111
,,,,,,,,,,,,,,,,,,,,,,
715000,4575000,1062,0.36335,0.3907,0.13916,0.09489,0.0119,,,,,,,15.83094,113.85595,289.54016,1141.05,2.93067,0.39327,94882.78695,7939,1005
,,,,,,,,,,,,,,,,,,,,,,
715000,4580000,1061,0.10355,0.15795,0.58181,0.13686,0.01983,,,,,,,7.71473,112.58089,291.60813,1144.47222,23.23128,2.20219,92596.96148,6476,32
,,,,,,,,,,,,,,,,,,,,,,
715000,4585000,1060,0.10302,0.39923,0.41378,0.06325,0.02073,,,,,,,18.59436,112.73717,294.65063,1080.36111,20.16006,2.06017,86335.60454,5087,92
,,,,,,,,,,,,,,,,,,,,,,
715000,4590000,1059,0.01724,0.25164,0.59354,0.11157,0.02601,,,,,,,14.60802,111.51098,297.47409,1191.08333,33.77036,2.62899,50548.11329,1622,37
,,,,,,,,,,,,,,,,,,,,,,
715000,4595000,1058,0.02886,0.10337,0.78468,0.07648,0.0066,,,,,,,5.91151,106.50805,299.60845,1326.57143,118.93756,2.72786,52043.21487,2195,83
,,,,,,,,,,,,,,,,,,,,,,
715000,4600000,1057,0.01592,0.25505,0.58891,0.12223,0.01789,,,,,,,13.54577,105.41329,302.7065,1322.91667,133.68148,1.64253,69870.31373,2750,200
,,,,,,,,,,,,,,,,,,,,,,
715000,4605000,1056,0.02517,0.15823,0.61587,0.1781,0.02263,,,,,,,11.22858,104.4914,305.40453,1321.5,143.86779,1.62158,54722.75071,2996,27
,,,,,,,,,,,,,,,,,,,,,,
715000,4610000,1055,0.06798,0.18004,0.44803,0.2601,0.04385,,,,,,,12.16985,106.53466,309.01443,1160.38889,108.42395,2.37574,64691.77655,3684,3
,,,,,,,,,,,,,,,,,,,,,,
715000,4615000,1054,0.0386,0.09577,0.59815,0.25388,0.0136,,,,,,,9.08842,104.95453,311.90604,1167.45238,129.56492,2.37727,49672.11421,3439,5
,,,,,,,,,,,,,,,,,,,,,,
715000,4620000,1053,0.05199,0.24429,0.60877,0.09004,0.00491,,,,,,,10.70415,102.14319,314.40303,1239.94444,176.6142,2.008,50635.05376,4453,4
,,,,,,,,,,,,,,,,,,,,,,
715000,4625000,1052,0.04758,0.16591,0.64355,0.13916,0.0038,,,,,,,9.43283,103.15496,317.57913,1117.63889,155.82986,2.1217,51988.37729,3580,21
,,,,,,,,,,,,,,,,,,,,,,
715000,4630000,1051,0.03733,0.14755,0.59235,0.21234,0.01043,,,,,,,10.31453,103.27619,320.43726,1095.47222,151.60124,2.17315,48173.63057,2757,6
,,,,,,,,,,,,,,,,,,,,,,
715000,4635000,1050,0.06161,0.22726,0.60237,0.10136,0.00739,,,,,,,11.58493,99.78685,322.44216,1190.38095,214.16976,1.44036,54804.65284,4611,7
,,,,,,,,,,,,,,,,,,,,,,
715000,4640000,1049,0.10004,0.17835,0.51895,0.18638,0.01628,,,,,,,14.51924,99.76144,325.29824,1176.75,208.21436,2.19333,85341.35431,6078,5
,,,,,,,,,,,,,,,,,,,,,,
715000,4645000,1048,0.04299,0.1359,0.59131,0.1757,0.05411,,,,,,,16.97938,98.01832,327.39029,1277,224.70341,2.36737,75793.0907,4440,7
,,,,,,,,,,,,,,,,,,,,,,
715000,4650000,1047,0.03951,0.15669,0.47237,0.24537,0.08606,,,,,,,23.67729,97.81548,329.74473,1239.25,221.497,2.01364,69455.24129,3325,65
,,,,,,,,,,,,,,,,,,,,,,
715000,4655000,1046,0.01757,0.0748,0.68773,0.18315,0.03675,,,,,,,14.89401,96.97487,331.82026,1274.13889,237.53247,2.77715,52516.79375,1696,5
,,,,,,,,,,,,,,,,,,,,,,
715000,4660000,1045,0.00902,0.07153,0.70525,0.15666,0.05754,,,,,,,15.7399,97.32319,334.17096,1320.80952,208.40912,3.33427,46392.85235,1614,2
,,,,,,,,,,,,,,,,,,,,,,
715000,4665000,1044,0.02015,0.07666,0.69468,0.16229,0.04622,,,,,,,16.514,97.06521,336.2145,1328.47222,218.20633,2.71434,37997.45628,2424,9
,,,,,,,,,,,,,,,,,,,,,,
900000,4625000,2767,0.51643,0.43713,0.0043,0.03795,0.00418,,,,,,,15.13758,99.96956,224.19247,1107.26087,1.66442,0.49087,124259.326,5348,3121
,,,,,,,,,,,,,,,,,,,,,,
715000,4670000,1043,0.0222,0.11055,0.50034,0.27477,0.09215,,,,,,,23.17695,98.43228,338.37831,1267.27778,175.53395,2.29955,42979.79797,2976,3
,,,,,,,,,,,,,,,,,,,,,,
900000,4630000,2766,0.41299,0.29205,0.03661,0.05156,0.20678,,,,,,,10.25422,99.12789,224.49099,1124.04762,10.28515,1.52351,196583.0327,10580,1494
,,,,,,,,,,,,,,,,,,,,,,
715000,4675000,1042,0.14794,0.20033,0.3628,0.19664,0.09229,,,,,,,28.54014,101.37368,340.90583,1170.52778,126.84585,2.20382,87082.48631,7043,14
,,,,,,,,,,,,,,,,,,,,,,
900000,4635000,2765,0.29171,0.35128,0.13156,0.08032,0.14514,,,,,,,11.59081,98.23236,224.99681,1168.94872,13.57845,1.68755,132830.1989,6476,1117
,,,,,,,,,,,,,,,,,,,,,,
715000,4680000,1041,0.08817,0.23447,0.17502,0.31034,0.19201,,,,,,,40.4065,101.44801,342.62177,1098.2381,123.35581,1.37334,64846.27416,3947,5
,,,,,,,,,,,,,,,,,,,,,,
715000,4685000,1040,0.05252,0.22185,0.24883,0.25381,0.223,,,,,,,41.19266,99.06925,343.55793,1158.58333,150.33369,1.88004,63817.17314,3028,4
,,,,,,,,,,,,,,,,,,,,,,
715000,4690000,1039,0.00577,0.42382,0.41547,0.05945,0.09549,,,,,,,32.21134,96.94689,344.32786,1108.94444,198.73166,1.95342,23793.10093,1184,3
,,,,,,,,,,,,,,,,,,,,,,
715000,4695000,1038,0.00513,0.26451,0.53362,0.09405,0.10269,,,,,,,28.53175,94.52771,344.8913,1069.19444,222.507,2.66543,26343.6863,244,2
,,,,,,,,,,,,,,,,,,,,,,
715000,4700000,1037,0.00301,0.25071,0.39779,0.13668,0.2118,,,,,,,29.84865,92.73027,345.62307,1107.7619,234.86636,2.92441,26501.04309,7,0
,,,,,,,,,,,,,,,,,,,,,,
715000,4705000,1036,0.00853,0.12571,0.39883,0.19474,0.27219,,,,,,,27.30829,91.51865,346.48087,1133.5,244.23854,3.20031,47503.67352,267,9
,,,,,,,,,,,,,,,,,,,,,,
715000,4710000,1035,0.00783,0.09253,0.44892,0.21286,0.23786,,,,,,,20.97221,88.98876,346.78155,1128.77778,296.7164,3.10622,52479.91406,459,8
,,,,,,,,,,,,,,,,,,,,,,
900000,4670000,2764,0.12624,0.7887,0.02729,0.02593,0.03185,,,,,,,15.36165,95.57209,229.46797,1077.27778,1.98723,0.8919,35688.33291,833,808
,,,,,,,,,,,,,,,,,,,,,,
715000,4715000,1034,0.00731,0.07096,0.28725,0.25211,0.38237,,,,,,,26.08125,89.33757,347.82349,1061.5,291.40502,2.39955,39028.57849,760,27
,,,,,,,,,,,,,,,,,,,,,,
715000,4720000,1033,0.04195,0.12381,0.22339,0.19592,0.41493,,,,,,,32.23687,91.69637,349.41418,1011.35714,232.69794,3.28932,57765.93552,2081,38
,,,,,,,,,,,,,,,,,,,,,,
715000,4725000,1032,0.00678,0.06705,0.21295,0.17322,0.54,,,,,,,31.99426,90.6705,350.042,1058.72222,240.03653,3.24395,35664.34063,856,22
,,,,,,,,,,,,,,,,,,,,,,
715000,4730000,1031,0.00905,0.09433,0.26322,0.21387,0.41952,0,0,0,0,0,0,25.41723,87.84795,350.03697,1128.88889,286.6448,2.92422,41313.41224,538,26
,,,,,,,,,,,,,,,,,,,,,,
715000,4735000,1030,0.01036,0.08412,0.27204,0.30216,0.33131,0.01387,0.02494,0.07855,0.11149,0.02944,0.03859,24.51699,87.1373,350.61558,1221.25,276.08196,3.28241,35937.75903,711,6
,,,,,,,,,,,,,,,,,,,,,,
715000,4740000,1029,0.05167,0.10606,0.32938,0.20904,0.30385,0.07236,0.07862,0.28488,0.33285,0.10281,0.12848,26.38725,88.80595,351.89211,1225.19048,239.22402,3.63922,48264.99217,1356,7
,,,,,,,,,,,,,,,,,,,,,,
715000,4745000,1028,0.03084,0.07096,0.37527,0.20173,0.3212,0.04877,0.07632,0.24252,0.40624,0.12474,0.10141,25.64427,87.74855,352.39493,1190.05556,241.65051,3.88341,34173.60007,1115,85
,,,,,,,,,,,,,,,,,,,,,,
715000,4750000,1027,0.08222,0.12926,0.23041,0.18004,0.37807,0.13184,0.13768,0.20349,0.32345,0.08943,0.11412,29.03765,90.71753,353.95996,961.75,188.64519,2.89897,62435.87429,2671,10
,,,,,,,,,,,,,,,,,,,,,,
715000,4755000,1026,0.05119,0.07413,0.40123,0.16074,0.31271,0.07734,0.07859,0.25354,0.38619,0.11185,0.0925,25.68586,88.04134,353.9409,969.44444,246.18409,3.2258,50042.52117,2200,6
,,,,,,,,,,,,,,,,,,,,,,
715000,4760000,1025,0.14759,0.1776,0.21661,0.18441,0.2738,0.23422,0.12267,0.15075,0.31284,0.07772,0.10179,29.53462,88.38243,354.78929,922.57143,214.75416,2.82944,108767.7269,6522,17
,,,,,,,,,,,,,,,,,,,,,,
715000,4765000,1024,0.05762,0.17932,0.29062,0.15816,0.31428,0.16124,0.08975,0.20336,0.33921,0.11049,0.09595,25.2705,87.37202,355.24954,936.02778,237.57826,3.06768,66843.05325,2860,11
,,,,,,,,,,,,,,,,,,,,,,
715000,4770000,1023,0.01739,0.12844,0.37721,0.24038,0.23658,0.05276,0.15302,0.32711,0.32679,0.1031,0.03722,18.54652,84.9711,355.25272,961.25,281.93633,4.81646,32209.2018,733,6
,,,,,,,,,,,,,,,,,,,,,,
715000,4775000,1022,0.00653,0.05719,0.53914,0.30041,0.09674,0.02094,0.04855,0.53484,0.31922,0.05244,0.024,15.17086,79.68637,354.43937,1102.91667,366.27962,4.64226,24725.05371,601,19
,,,,,,,,,,,,,,,,,,,,,,
715000,4780000,1021,0.01035,0.12423,0.32195,0.37396,0.1695,0.03961,0.12683,0.36303,0.34874,0.07232,0.04947,19.02184,77.32976,354.46397,1243.05556,368.71671,3.82204,36215.95807,756,40
,,,,,,,,,,,,,,,,,,,,,,
715000,4785000,1020,0.01581,0.12116,0.34211,0.25064,0.27029,0.05672,0.10096,0.34221,0.30228,0.10779,0.09004,21.20886,80.23192,356.00723,1176.04762,296.60622,4.55203,41804.69205,752,27
,,,,,,,,,,,,,,,,,,,,,,
715000,4790000,1019,0.00617,0.17749,0.2771,0.36115,0.1781,0.03553,0.16094,0.34128,0.31808,0.0768,0.06738,19.31001,74.91164,355.15796,1199.11111,397.34625,3.53918,39977.32208,633,44
,,,,,,,,,,,,,,,,,,,,,,
715000,4795000,1018,0.00771,0.06436,0.35433,0.36366,0.20994,0.03236,0.04648,0.43872,0.32447,0.08234,0.07563,19.05486,75.05251,355.84728,1226.19444,372.93115,3.73736,31505.85208,600,25
,,,,,,,,,,,,,,,,,,,,,,
715000,4800000,1017,0.01341,0.10549,0.24131,0.29822,0.34157,0.04699,0.08427,0.26467,0.36465,0.10872,0.13071,26.32135,78.49815,357.49138,1181.05556,318.33139,3.06963,30472.30371,689,6
,,,,,,,,,,,,,,,,,,,,,,
715000,4805000,1016,0.07315,0.14811,0.18606,0.23952,0.35315,0.12876,0.11915,0.17169,0.36787,0.10913,0.10339,24.77475,79.5962,358.50933,1119.07143,269.09398,3.61132,44345.67308,3847,20
,,,,,,,,,,,,,,,,,,,,,,
715000,4810000,1015,0.11004,0.19423,0.13769,0.16401,0.39403,0.17736,0.15521,0.15675,0.23488,0.08802,0.18779,29.13539,77.36058,358.53398,1205.22222,295.48854,3.57369,66978.37091,6536,35
,,,,,,,,,,,,,,,,,,,,,,
715000,4815000,1014,0.01122,0.09391,0.22192,0.32066,0.35229,0.03827,0.08666,0.24246,0.38233,0.14131,0.10897,22.45272,74.91667,358.48206,1243.02778,333.17502,4.05256,28924.21603,715,5
,,,,,,,,,,,,,,,,,,,,,,
715000,4820000,1013,0.02309,0.1411,0.26154,0.22819,0.34609,0.07689,0.11299,0.2686,0.30796,0.09809,0.13547,25.04995,75.44583,359.24355,1188.36111,320.63113,4.30703,46327.91709,1040,13
,,,,,,,,,,,,,,,,,,,,,,
715000,4825000,1012,0.02175,0.12773,0.27671,0.22141,0.35239,0.08221,0.10423,0.31045,0.29969,0.06369,0.13973,26.12317,76.65573,360.2619,1138.57143,292.00358,3.59901,29912.89669,825,13
,,,,,,,,,,,,,,,,,,,,,,
715000,4830000,1011,0.01832,0.11015,0.21274,0.22453,0.43426,0.09202,0.07718,0.25973,0.32136,0.09266,0.15704,27.24009,78.4463,361.45399,1100.66667,254.04247,3.43755,27977.03245,771,7
,,,,,,,,,,,,,,,,,,,,,,
715000,4835000,1010,0.13417,0.21209,0.11234,0.29696,0.24443,0.24674,0.10945,0.14159,0.2619,0.07696,0.10189,29.01112,80.4418,362.67444,1057.02778,195.9156,3.37368,60621.62797,2125,7
,,,,,,,,,,,,,,,,,,,,,,
715000,4840000,1009,0.25842,0.22213,0.09355,0.24382,0.18208,0.15912,0.08992,0.09167,0.14728,0.08356,0.052,32.25092,82.02791,363.74173,943.83333,174.92262,3.2842,115590.3317,10296,43
,,,,,,,,,,,,,,,,,,,,,,
715000,4845000,1008,0.1611,0.31729,0.0909,0.16612,0.26458,0.17113,0.07361,0.00976,0.0399,0.03769,0.11036,37.34204,82.02891,364.42656,846.78571,172.31712,3.28545,119946.9351,12429,78
,,,,,,,,,,,,,,,,,,,,,,
715000,4850000,1007,0.03816,0.23036,0.13098,0.25723,0.34327,0.00977,0.00616,0.00016,0,0.00115,0.00102,28.93969,76.80145,363.55487,840.55556,257.18554,3.70059,69094.67602,2430,38
,,,,,,,,,,,,,,,,,,,,,,
715000,4855000,1006,0.00914,0.09079,0.23016,0.36172,0.30819,0,0,0,0,0,0,22.81344,74.09259,363.33473,808,309.1774,3.7093,36252.47625,1197,29
,,,,,,,,,,,,,,,,,,,,,,
715000,4860000,1005,0.01535,0.0786,0.35795,0.34311,0.20499,0,0,0,0,0,0,20.32188,74.24431,363.99379,808.30556,294.46605,4.50347,36026.51281,852,54
,,,,,,,,,,,,,,,,,,,,,,
715000,4865000,1004,0.02711,0.08613,0.41002,0.29599,0.18075,0,0,0,0,0,0,14.85234,68.65385,362.96387,856.85714,389.06962,4.29324,28883.67522,858,64
,,,,,,,,,,,,,,,,,,,,,,
900000,4855000,2763,0.23624,0.61411,0,0.02903,0.12062,,,,,,,25.26236,83.96849,304.20122,1232.51452,0.81611,0.25416,14317.10747,548,299
,,,,,,,,,,,,,,,,,,,,,,
900000,4860000,2762,0.09389,0.61608,0.0231,0.13918,0.12775,,,,,,,30.6618,83.42289,307.55926,1262.83871,6.38924,0.78122,73970.09682,1680,589
,,,,,,,,,,,,,,,,,,,,,,
900000,4865000,2761,0.03521,0.55124,0.02532,0.16687,0.22137,,,,,,,35.93833,82.88409,310.77242,1269.86842,7.53605,0.685,43801.01447,915,192
,,,,,,,,,,,,,,,,,,,,,,
720000,4575000,1121,0.11477,0.80859,0.03541,0.02807,0.01316,,,,,,,17.39094,113.82804,287.27908,1140.66667,0.57553,0.10878,29840.10122,3492,184
,,,,,,,,,,,,,,,,,,,,,,
720000,4580000,1120,0.11215,0.50963,0.25193,0.08383,0.04246,,,,,,,14.34619,113.23505,289.1835,1143.19444,7.45839,1.2659,88342.58146,3995,66
,,,,,,,,,,,,,,,,,,,,,,
720000,4585000,1119,0.01602,0.26557,0.60764,0.08333,0.02745,,,,,,,12.32866,111.63624,291.90838,1209.19444,29.11257,2.13743,62296.83701,1882,79
,,,,,,,,,,,,,,,,,,,,,,
720000,4590000,1118,0.01785,0.07661,0.80349,0.09428,0.00777,,,,,,,5.6134,109.77725,294.64591,1210.08333,60.40608,3.25398,31622.3209,779,31
,,,,,,,,,,,,,,,,,,,,,,
720000,4595000,1117,0.01277,0.1132,0.77805,0.08004,0.01594,,,,,,,7.00746,108.03758,297.64,1157.69048,94.23624,2.86345,39745.58358,1311,21
,,,,,,,,,,,,,,,,,,,,,,
720000,4600000,1116,0.01573,0.10944,0.69504,0.17246,0.00732,,,,,,,6.28323,105.74987,300.58902,1196.08333,126.2749,2.30217,52966.3611,1828,251
,,,,,,,,,,,,,,,,,,,,,,
720000,4605000,1115,0.09058,0.18552,0.57269,0.14216,0.00905,,,,,,,10.55115,104.48492,303.43481,1264.25,141.56226,1.59049,86603.35316,6138,245
,,,,,,,,,,,,,,,,,,,,,,
720000,4610000,1114,0.14223,0.15919,0.47424,0.20879,0.01555,,,,,,,12.91158,104.3619,306.48298,1289.25,140.54972,1.57144,88838.56951,7237,10
,,,,,,,,,,,,,,,,,,,,,,
720000,4615000,1113,0.03948,0.21502,0.58082,0.1579,0.00679,,,,,,,10.84001,103.39796,309.65779,1262.61905,150.45807,1.54923,57689.89072,3782,307
,,,,,,,,,,,,,,,,,,,,,,
720000,4620000,1112,0.03806,0.18989,0.71575,0.05476,0.00155,,,,,,,8.77231,101.31958,312.46962,1245.05556,186.48248,1.55364,54379.11024,3716,8
,,,,,,,,,,,,,,,,,,,,,,
720000,4625000,1111,0.05653,0.17095,0.60403,0.158,0.0105,,,,,,,11.57272,104.14359,316.24724,1109.41667,137.09546,1.99896,57156.00926,3448,101
,,,,,,,,,,,,,,,,,,,,,,
720000,4630000,1110,0.08636,0.27047,0.57034,0.06655,0.00628,,,,,,,12.13382,101.46158,318.53639,1197.94444,174.64455,1.63544,83197.62083,5716,100
,,,,,,,,,,,,,,,,,,,,,,
720000,4635000,1109,0.07744,0.2079,0.51836,0.17982,0.01648,,,,,,,11.67191,102.51298,321.90502,1066.54762,152.99855,2.2533,64012.65024,4702,16
,,,,,,,,,,,,,,,,,,,,,,
720000,4640000,1108,0.09217,0.1479,0.48759,0.23487,0.03748,,,,,,,16.13062,101.52493,324.61497,1076.66667,170.4113,2.06861,73414.5246,5506,13
,,,,,,,,,,,,,,,,,,,,,,
720000,4645000,1107,0.07561,0.10634,0.5663,0.20284,0.04891,,,,,,,18.8191,99.84841,326.823,1092.97222,188.81456,2.00944,71242.5945,3275,0
,,,,,,,,,,,,,,,,,,,,,,
720000,4650000,1106,0.11449,0.14974,0.30254,0.34839,0.08484,,,,,,,26.88433,99.02236,329.14427,1132.41667,193.74994,2.11078,71960.67526,7212,9
,,,,,,,,,,,,,,,,,,,,,,
720000,4655000,1105,0.04008,0.11301,0.35196,0.34435,0.1506,,,,,,,34.37581,98.68743,331.45779,1112.41667,203.25224,2.06228,56429.77906,3636,7
,,,,,,,,,,,,,,,,,,,,,,
720000,4660000,1104,0.01615,0.12759,0.59294,0.20032,0.063,,,,,,,22.11044,96.55068,333.29503,1203.2619,239.87097,2.25286,49271.33189,1799,7
,,,,,,,,,,,,,,,,,,,,,,
720000,4665000,1103,0.05779,0.16251,0.48452,0.19349,0.10169,,,,,,,25.35071,98.03624,335.93314,1148.97222,207.52561,2.53202,57001.14071,3874,20
,,,,,,,,,,,,,,,,,,,,,,
905000,4625000,2778,0.67135,0.27556,0.00288,0.04295,0.00725,,,,,,,17.60299,99.70688,222.78858,1102.88889,1.17072,0.30568,89208.83326,4395,2718
,,,,,,,,,,,,,,,,,,,,,,
720000,4670000,1102,0.09155,0.18797,0.36974,0.26225,0.08849,,,,,,,26.15099,99.6791,338.2229,1117.55556,162.65247,2.5802,73806.65421,5275,12
,,,,,,,,,,,,,,,,,,,,,,
905000,4630000,2777,0.2165,0.35842,0.11621,0.10757,0.2013,,,,,,,9.77088,98.93115,222.78089,1123.83333,10.30141,1.68137,140577.7509,6245,873
,,,,,,,,,,,,,,,,,,,,,,
720000,4675000,1101,0.12972,0.18682,0.33356,0.20987,0.14003,,,,,,,36.41023,99.48704,339.95598,1219.5,165.47542,2.85252,93984.69538,7061,22
,,,,,,,,,,,,,,,,,,,,,,
905000,4635000,2776,0.13558,0.31564,0.21238,0.12608,0.21032,,,,,,,11.19434,97.97494,223.2513,1156.325,15.29353,1.91233,120779.4752,4512,903
,,,,,,,,,,,,,,,,,,,,,,
720000,4680000,1100,0.04426,0.19061,0.4052,0.24886,0.11107,,,,,,,29.84269,99.09949,341.65083,1212.5,161.36475,2.55076,38773.71885,2502,7
,,,,,,,,,,,,,,,,,,,,,,
905000,4640000,2775,0.38115,0.2623,0.0651,0.15481,0.13664,,,,,,,18.4704,97.81429,223.10632,1165,0.96426,0.1679,21022.98357,877,468
,,,,,,,,,,,,,,,,,,,,,,
720000,4685000,1099,0.03883,0.18072,0.41301,0.2267,0.14073,,,,,,,34.12037,98.27123,343.07178,1150.91667,167.47251,2.27561,64068.21193,3138,44
,,,,,,,,,,,,,,,,,,,,,,
720000,4690000,1098,0.00822,0.34063,0.44124,0.14393,0.06598,,,,,,,31.69866,96.8879,344.09605,1115.38889,193.08158,2.05096,27811.85753,641,1
,,,,,,,,,,,,,,,,,,,,,,
905000,4650000,2774,0,1,0,0,0,,,,,,,18.80616,97.30989,225.14457,1090.5887,0.00842,0.0075,0,2,16
,,,,,,,,,,,,,,,,,,,,,,
720000,4695000,1097,0,0.62391,0.24187,0.07889,0.05534,,,,,,,38.11245,96.52116,345.34229,1078,182.43411,1.57241,9357.55617,76,1
,,,,,,,,,,,,,,,,,,,,,,
905000,4655000,2773,0.03625,0.56699,0.00501,0.04594,0.34581,,,,,,,18.622,96.75646,225.31685,1103.85714,1.51844,0.47663,10200.0112,170,296
,,,,,,,,,,,,,,,,,,,,,,
720000,4700000,1096,0.00083,0.68372,0.26207,0.02604,0.02734,,,,,,,38.07458,97.02942,346.76037,973.30952,170.94035,1.62696,3935.22959,0,0
,,,,,,,,,,,,,,,,,,,,,,
905000,4660000,2772,0.05719,0.19338,0.08954,0.18482,0.47508,,,,,,,16.18072,95.55476,225.69639,1155.84211,5.07662,1.36096,35162.59452,167,300
,,,,,,,,,,,,,,,,,,,,,,
720000,4705000,1095,0.00018,0.69634,0.23231,0.02554,0.04563,,,,,,,36.23626,96.65714,347.82825,946.91667,170.16249,1.64877,1670.88171,13,0
,,,,,,,,,,,,,,,,,,,,,,
905000,4665000,2771,0.21758,0.27747,0.14468,0.04986,0.31042,,,,,,,12.99426,94.93391,226.50183,1152.96,12.01822,1.77432,92909.13556,1497,967
,,,,,,,,,,,,,,,,,,,,,,
720000,4710000,1094,0.01114,0.42916,0.31347,0.10125,0.14498,,,,,,,34.68113,95.80959,348.63992,949.86111,180.54981,1.8097,26035.37754,102,2
,,,,,,,,,,,,,,,,,,,,,,
905000,4670000,2770,0.1784,0.2076,0.06308,0.07188,0.47903,,,,,,,16.47205,94.7527,227.3946,1141.53333,6.58273,0.90071,46564.92379,934,615
,,,,,,,,,,,,,,,,,,,,,,
720000,4715000,1093,0.04073,0.20745,0.17528,0.2059,0.37064,,,,,,,42.35555,95.07612,349.40437,928.83333,178.21085,1.6601,63055.16588,1058,37
,,,,,,,,,,,,,,,,,,,,,,
720000,4720000,1092,0.21993,0.22884,0.07261,0.18552,0.29309,,,,,,,41.86955,94.80295,350.2867,951.30952,175.5493,1.42647,110454.362,7152,20
,,,,,,,,,,,,,,,,,,,,,,
720000,4725000,1091,0.0097,0.12903,0.24674,0.18094,0.43359,,,,,,,32.69465,91.00126,350.21641,1014.72222,235.44237,2.45761,37139.0742,1856,7
,,,,,,,,,,,,,,,,,,,,,,
720000,4730000,1090,0.00639,0.08031,0.46632,0.17688,0.2701,0,0,0,0,0,0,22.77905,87.74497,350.15509,1054.97222,281.03728,3.36128,36708.35471,424,8
,,,,,,,,,,,,,,,,,,,,,,
720000,4735000,1089,0.00415,0.0439,0.47865,0.27484,0.19847,0.00449,0.01445,0.07553,0.13502,0.04224,0.03095,19.25997,84.87705,350.09992,1163.52778,330.2417,2.86293,36320.28074,333,11
,,,,,,,,,,,,,,,,,,,,,,
720000,4740000,1088,0.00985,0.07651,0.26412,0.27714,0.37238,0.03323,0.05378,0.18973,0.41131,0.1603,0.15165,28.33253,85.64632,351.15901,1191.69048,299.71824,2.86992,52721.97563,709,21
,,,,,,,,,,,,,,,,,,,,,,
720000,4745000,1087,0.00927,0.06439,0.31697,0.24742,0.36195,0.0489,0.04248,0.22854,0.40598,0.11169,0.16241,25.57614,87.89564,352.59607,1066.52778,257.31969,3.54286,41991.13868,750,13
