"ObjectID","ScientificName","infestedAreaInAcres","grossAreaInAcres","invasivecover","count","AbundanceText","PercentPlotCovered","density","ReporterFULLName","ReporterOrg","Latitude_Decimal","Longitude_Decimal","validInfestedArea","Longitude_sign_change","USDAcode","USDAcodeUNMERGED","countN","countC","countQUANT","coverN","coverC","coverP","cover","dPERC","dPLANTS","dTLMH","Dcount","countFromDensity","Dcover","coverFromDensity","countORD","unreasonably_large_area","coverORD","textORD","areaORD","ord"
1160143,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.83839,-79.02274,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160145,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.83841,-79.02274,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,2,NA,2
1160150,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.83836,-79.02225,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160162,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.83871,-79.02195,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160190,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85467,-79.00941,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160191,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85436,-79.00644,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160192,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85403,-79.00462,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160193,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.8545,-79.00365,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160194,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85469,-79.00254,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160196,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85467,-79.00018,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160197,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85452,-79.00082,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160198,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85523,-79.00041,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160199,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85526,-79.00037,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,2,NA,2
1160200,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85557,-79.00065,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160201,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85602,-79.0003,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160202,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85629,-79.00011,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160203,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85512,-79.00057,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,2,NA,2
1160205,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85272,-78.998,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160206,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84951,-78.99762,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160207,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84613,-78.99791,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,2,NA,2
1160208,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84579,-78.99793,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160209,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84334,-78.99808,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160210,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84322,-78.99771,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1160211,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84378,-78.99743,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160212,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84497,-78.99598,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160214,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84579,-78.9953,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1160215,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84664,-78.99425,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1160216,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.84849,-78.9916,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160217,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85027,-78.99105,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1160218,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Dense Patches       ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85239,-78.99002,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,2,NA,2.5
1160219,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85422,-78.98748,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160220,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85492,-78.98673,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160221,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85503,-78.98771,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160222,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.85503,-78.98771,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160227,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.87593,-78.99221,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160228,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.87593,-78.99217,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160229,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.87593,-78.99217,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160230,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.87599,-78.99213,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160231,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Stephen Perkins","Appalachian Trail Conservancy",37.87679,-78.9921,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160504,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.99089292,-77.34278709,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1160505,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.99089292,-77.34278709,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1160506,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96948704,-77.35497756,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1160507,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96948704,-77.35497756,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1160508,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.99160018,-77.33389221,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1160537,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96765593,-77.3356908,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160538,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96765593,-77.3356908,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1160583,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96806715,-77.33567881,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160584,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96806715,-77.33567881,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160585,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.98007087,-77.3448404,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160586,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.98007087,-77.3448404,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160662,"Alliaria petiolata",NA,NA,"High      ",NA,"Dense Monoculture             ","NULL",NA,"Patricia Greenberg","Reston Association",38.93411575,-77.36127555,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,3,NA,3
1160777,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96977563,-77.33383823,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160778,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96977563,-77.33383823,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160831,"Alliaria petiolata",NA,NA,"High      ",NA,"Dense Monoculture             ","NULL",NA,"Patricia Greenberg","Reston Association",38.95721007,-77.33210611,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,3,NA,3
1160852,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93360537,-77.35270238,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160853,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93360537,-77.35270238,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1160934,"Alliaria petiolata",NA,NA,"High      ",NA,"Dense Monoculture             ","NULL",NA,"Patricia Greenberg","Reston Association",38.93952551,-77.34260168,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,3,NA,3
1160935,"Alliaria petiolata",NA,NA,"High      ",NA,"Dense Monoculture             ","NULL",NA,"Patricia Greenberg","Reston Association",38.93705612,-77.34168361,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,3,NA,3
1161066,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96942996,-77.32047882,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161067,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.97146752,-77.35546078,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161068,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96882169,-77.32505106,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161069,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.94055791,-77.34352629,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161070,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93382188,-77.35365867,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161071,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93382188,-77.35365867,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161072,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93844081,-77.31663806,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161073,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93463844,-77.35394809,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161074,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93463844,-77.35394809,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161075,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96884575,-77.32243323,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161076,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93851952,-77.31692632,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161077,"Alliaria petiolata",NA,NA,"High      ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96797352,-77.32219736,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"High      ",NA,"high",NA,NA,NA,NA,0,NA,0,NA,0,3,1,NA,2
1161151,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96985576,-77.32035787,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161152,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93368769,-77.31233303,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161153,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.97016237,-77.3208141,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161154,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93708428,-77.31646892,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161155,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93686526,-77.31698809,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161156,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.9374214,-77.32103068,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161157,"Alliaria petiolata",NA,NA,"Low       ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.97008451,-77.32126404,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Low       ",NA,"low",NA,NA,NA,NA,0,NA,0,NA,0,1,1,NA,1
1161292,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93458421,-77.35547737,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161293,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93458421,-77.35547737,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161294,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.9684171,-77.3253073,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161295,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93588173,-77.35817919,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161296,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93411458,-77.31631595,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161297,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.97098389,-77.3203836,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161298,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.96658381,-77.32302625,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161299,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.93432806,-77.31741088,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161300,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.92793971,-77.34946084,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
1161301,"Alliaria petiolata",NA,NA,"Moderate  ",NA,"Scattered Plants              ","NULL",NA,"Patricia Greenberg","Reston Association",38.92744007,-77.3495631,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,"Moderate  ",NA,"medium",NA,NA,NA,NA,0,NA,0,NA,0,2,1,NA,1.5
